"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2004","2004",63.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2005","2005",63.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2006","2006",64,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2007","2007",64.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2008","2008",64.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2009","2009",65,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2010","2010",65.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2011","2011",65.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2012","2012",66,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2013","2013",66.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2014","2014",66.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IND","India","2015","2015",66.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1960","1960",41.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1961","1961",41.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1962","1962",42.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1963","1963",43,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1964","1964",43.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1965","1965",44.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1966","1966",45,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1967","1967",45.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1968","1968",46.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1969","1969",47,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1970","1970",47.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1971","1971",48.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1972","1972",49.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1973","1973",49.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1974","1974",50.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1975","1975",51.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1976","1976",51.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1977","1977",52.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1978","1978",52.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1979","1979",53.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1980","1980",53.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1981","1981",54.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1982","1982",54.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1983","1983",55.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1984","1984",55.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1985","1985",55.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1986","1986",56.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1987","1987",56.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1988","1988",57,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1989","1989",57.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1990","1990",58,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1991","1991",58.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1992","1992",59,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1993","1993",59.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1994","1994",60,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1995","1995",60.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1996","1996",60.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1997","1997",61.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1998","1998",61.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","1999","1999",62.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2000","2000",62.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2001","2001",63,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2002","2002",63.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2003","2003",63.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2004","2004",64.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2005","2005",64.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2006","2006",64.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2007","2007",65.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2008","2008",65.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2009","2009",66.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2010","2010",66.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2011","2011",66.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2012","2012",67.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2013","2013",67.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2014","2014",68,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IND","India","2015","2015",68.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1960","1960",50.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1961","1961",50.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1962","1962",51.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1963","1963",51.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1964","1964",52.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1965","1965",53,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1966","1966",53.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1967","1967",54.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1968","1968",54.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1969","1969",55.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1970","1970",55.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1971","1971",56.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1972","1972",56.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1973","1973",57.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1974","1974",57.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1975","1975",58.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1976","1976",58.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1977","1977",59.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1978","1978",59.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1979","1979",60.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1980","1980",60.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1981","1981",61.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1982","1982",61.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1983","1983",62,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1984","1984",62.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1985","1985",62.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1986","1986",63.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1987","1987",63.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1988","1988",64,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1989","1989",64.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1990","1990",64.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1991","1991",65.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1992","1992",65.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1993","1993",65.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1994","1994",66.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1995","1995",66.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1996","1996",66.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1997","1997",67.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1998","1998",67.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","1999","1999",67.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2000","2000",68,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2001","2001",68.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2002","2002",68.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2003","2003",68.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2004","2004",69,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2005","2005",69.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2006","2006",69.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2007","2007",69.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2008","2008",69.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2009","2009",70.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2010","2010",70.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2011","2011",70.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2012","2012",70.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2013","2013",70.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2014","2014",71,,
"EVIEFE00","Females at birth","EVIDUREV","Years","IDN","Indonesia","2015","2015",71.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1960","1960",47.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1961","1961",47.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1962","1962",48.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1963","1963",49.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1964","1964",49.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1965","1965",50.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1966","1966",51,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1967","1967",51.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1968","1968",52.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1969","1969",52.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1970","1970",53.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1971","1971",54,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1972","1972",54.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1973","1973",55.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1974","1974",55.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1975","1975",56.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1976","1976",56.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1977","1977",57.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1978","1978",57.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1979","1979",58,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1980","1980",58.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1981","1981",58.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1982","1982",59.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1983","1983",59.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1984","1984",60,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1985","1985",60.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1986","1986",60.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1987","1987",60.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1988","1988",61.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1989","1989",61.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1990","1990",61.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1991","1991",62.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1992","1992",62.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1993","1993",62.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1994","1994",63.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1995","1995",63.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1996","1996",63.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1997","1997",64,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1998","1998",64.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","1999","1999",64.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2000","2000",64.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2001","2001",64.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2002","2002",64.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2003","2003",65,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2004","2004",65.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2005","2005",65.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2006","2006",65.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2007","2007",65.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2008","2008",65.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2009","2009",65.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2010","2010",66.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2011","2011",66.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2012","2012",66.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2013","2013",66.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2014","2014",66.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","IDN","Indonesia","2015","2015",67,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1960","1960",48.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1961","1961",49.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1962","1962",49.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1963","1963",50.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1964","1964",51.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1965","1965",51.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1966","1966",52.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1967","1967",52.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1968","1968",53.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1969","1969",54,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1970","1970",54.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1971","1971",55.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1972","1972",55.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1973","1973",56.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1974","1974",56.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1975","1975",57.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1976","1976",57.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1977","1977",58.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1978","1978",58.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","IDN","Indonesia","1979","1979",59.2,,
